trader_id,age,prior_experience_years,starting_capital,account_age_months,instrument,market_regime,broker_cost_bps,risk_per_trade_pct,avg_leverage,trades_per_month,uses_stop_loss,avg_win_hold_days,avg_loss_hold_days,diversification,journals_trades,revenge_trading,overconfidence,follows_plan,chases_volatility,position_sizing_discipline,net_return_pct,profitable,blew_up
TRD035327,27,3.2,690.0,2,forex,choppy,19.4,0.66,10.8,25,1,5.5,6.6,7.7,0,5.3,8.1,6.7,6.6,7.6,-40.0,0,1
TRD035328,20,1.7,3660.0,17,options,bear,11.9,4.45,8.9,1,1,6.1,14.7,0.2,1,1.3,5.9,4.9,8.0,7.1,-6.0,0,0
TRD035329,32,1.3,1480.0,28,etf,bear,16.7,0.58,5.0,52,1,1.6,2.5,0.7,2,5.5,3.0,7.6,7.1,10.0,-40.0,0,1
TRD035330,39,2.3,1920.0,21,futures,bull,22.9,1.58,12.4,58,0,9.1,23.3,2.8,1,0.0,3.9,2.8,10.0,5.0,-40.0,0,1
TRD035331,35,0.1,9840.0,14,forex,bear,10.5,1.78,8.5,55,1,3.3,7.0,6.1,2,6.3,6.9,2.1,9.7,2.6,-40.0,0,1
TRD035332,33,0.9,7470.0,19,options,choppy,20.9,0.3,9.0,42,1,14.2,20.3,1.5,1,2.9,0.9,3.5,9.1,6.5,-2.4,0,0
TRD035333,44,1.5,44970.0,20,stocks,bull,9.6,1.33,1.0,54,0,4.1,9.6,2.5,0,5.1,1.7,4.1,4.8,5.7,-40.0,0,1
TRD035334,18,1.2,7500.0,16,etf,bull,5.6,1.37,3.6,29,1,2.6,2.7,4.0,1,5.4,7.7,5.3,8.8,9.2,19.1,1,0
TRD035335,50,2.6,4810.0,5,futures,choppy,30.5,2.33,5.0,11,1,6.3,9.2,4.8,0,2.6,1.8,2.8,7.9,6.3,-40.0,0,1
TRD035336,41,1.3,24340.0,15,options,choppy,10.6,0.51,20.1,102,0,0.4,0.5,1.1,0,5.3,2.9,4.0,5.4,9.3,1.8,1,0
TRD035337,18,1.2,5940.0,5,etf,bear,8.6,0.52,5.5,7,1,7.6,11.4,7.2,1,4.6,7.9,6.3,6.2,8.5,-40.0,0,1
TRD035338,30,3.2,3070.0,5,stocks,bull,8.0,2.17,1.0,12,1,3.5,4.7,4.7,0,4.1,3.9,5.6,9.5,7.9,-40.0,0,1
TRD035339,39,4.8,2090.0,2,stocks,bull,2.5,5.16,2.1,20,1,7.2,11.7,8.3,2,4.7,7.2,5.5,6.8,8.9,-40.0,0,1
TRD035340,30,3.6,1650.0,21,options,bull,7.1,1.91,6.6,11,1,7.1,12.7,3.4,1,1.9,6.2,2.3,9.0,6.4,-40.0,0,1
TRD035341,19,7.7,3110.0,21,stocks,bear,7.4,0.98,2.6,36,0,6.7,16.0,1.9,0,7.7,7.0,9.4,10.0,10.0,-37.1,0,0
TRD035342,25,0.8,6800.0,9,crypto,bull,15.6,1.89,5.1,51,1,5.2,5.4,3.5,1,6.6,2.8,4.6,4.5,4.7,-40.0,0,1
TRD035343,18,3.0,9270.0,11,crypto,choppy,14.8,0.51,2.4,28,1,4.6,5.9,5.2,0,5.3,2.0,7.9,3.0,8.1,-40.0,0,1
TRD035344,37,1.3,20090.0,10,forex,bear,8.1,1.87,4.3,12,1,2.7,3.1,1.7,0,4.3,2.5,5.0,4.1,4.6,-3.4,0,0
TRD035345,37,2.3,1260.0,3,forex,choppy,29.2,3.25,11.8,4,0,4.8,5.6,6.0,0,10.0,6.0,8.9,7.8,10.0,15.4,1,0
TRD035346,30,1.2,21820.0,20,options,bull,16.4,0.84,7.9,36,1,9.0,15.1,4.9,2,5.5,4.6,6.1,5.8,6.5,-40.0,0,1
TRD035347,29,4.0,1580.0,5,stocks,choppy,6.8,7.22,1.0,12,1,8.2,9.2,6.6,0,7.1,7.1,3.0,3.1,7.7,-40.0,0,1
TRD035348,45,3.3,9830.0,26,etf,bull,15.9,0.6,1.0,44,0,21.2,52.5,4.5,2,5.6,5.6,8.6,10.0,10.0,0.4,1,0
TRD035349,47,4.4,12480.0,6,crypto,bear,5.5,0.23,2.1,14,1,5.1,6.7,6.1,0,4.1,5.6,9.1,9.0,3.1,-3.3,0,0
TRD035350,25,0.0,4440.0,10,options,bear,12.3,0.8,5.5,12,0,4.5,5.3,3.4,0,3.6,3.3,6.0,5.7,9.0,-40.0,0,1
TRD035351,36,0.4,4640.0,12,etf,choppy,17.6,1.25,3.5,12,1,2.4,4.8,3.3,0,2.0,4.3,6.8,9.5,7.3,14.8,1,0
TRD035352,34,2.0,3640.0,15,stocks,bull,1.5,1.62,2.2,1,0,2.8,5.4,7.6,1,3.7,3.5,6.0,7.0,9.1,8.3,1,0
TRD035353,45,1.5,18850.0,7,crypto,bear,15.0,0.88,2.1,3,0,1.0,1.7,5.5,2,3.7,2.6,8.6,9.6,6.2,-23.9,0,0
TRD035354,36,0.7,1210.0,31,options,bear,24.9,1.85,8.5,94,0,9.0,22.6,5.1,0,8.0,3.0,10.0,6.8,8.7,-40.0,0,1
TRD035355,46,0.9,1930.0,25,forex,bear,9.6,1.4,17.9,38,0,7.6,19.3,1.9,0,1.1,2.9,5.3,6.3,5.5,-40.0,0,1
TRD035356,38,0.6,7570.0,4,etf,bear,17.8,1.65,1.2,22,0,8.4,20.5,4.4,2,3.3,7.0,6.9,6.4,6.6,-40.0,0,1
TRD035357,37,2.4,9870.0,18,stocks,bear,10.8,1.46,1.0,49,1,4.7,5.4,5.8,0,1.6,4.1,6.2,5.4,8.0,-40.0,0,1
TRD035358,40,3.9,2770.0,21,etf,bear,26.5,1.31,2.5,13,0,3.5,6.8,7.3,0,9.0,4.3,7.2,6.6,9.9,-20.6,0,0
TRD035359,18,2.0,3690.0,9,etf,bull,8.3,1.02,1.1,10,1,3.6,6.1,6.8,0,4.4,9.2,1.4,10.0,10.0,-3.5,0,0
TRD035360,34,2.8,1780.0,2,etf,bull,12.2,3.03,5.0,31,0,11.9,24.2,5.7,1,5.4,5.4,2.1,5.2,6.1,-7.0,0,0
TRD035361,36,5.4,1270.0,18,options,bull,5.9,2.77,2.9,34,1,10.9,27.4,7.2,1,2.4,8.6,4.1,6.3,9.0,4.2,1,0
TRD035362,31,3.5,1440.0,5,forex,choppy,8.6,3.07,3.9,64,0,1.5,3.3,7.4,1,2.6,4.7,4.2,6.8,10.0,-6.7,0,0
TRD035363,59,0.3,7720.0,30,options,choppy,12.1,5.11,17.7,23,0,3.1,6.9,8.9,0,1.8,7.4,5.4,5.4,8.5,-12.5,0,0
TRD035364,49,1.8,1010.0,24,forex,choppy,8.2,0.53,5.9,47,0,4.1,4.9,5.8,0,9.1,3.9,4.8,5.5,10.0,-40.0,0,1
TRD035365,52,0.5,2510.0,17,forex,bull,7.0,0.86,23.5,12,0,8.4,16.8,0.8,0,2.0,7.7,4.8,5.2,4.6,-40.0,0,1
TRD035366,36,0.6,4620.0,6,crypto,choppy,2.5,0.8,6.2,75,0,8.2,20.6,4.6,1,5.5,5.6,6.3,7.0,5.7,-40.0,0,1
TRD035367,38,2.7,4390.0,70,crypto,bull,19.1,2.77,12.3,84,1,5.3,12.6,4.9,0,3.2,5.4,3.9,10.0,8.9,-40.0,0,1
TRD035368,56,1.1,13410.0,8,crypto,bear,23.9,2.46,4.5,15,0,5.4,8.4,0.5,1,7.9,8.6,4.1,7.8,7.3,-40.0,0,1
TRD035369,32,0.3,810.0,21,stocks,bull,6.2,3.88,1.8,18,0,11.2,14.7,8.0,1,5.4,3.2,7.0,10.0,7.1,-40.0,0,1
TRD035370,26,2.7,17190.0,2,forex,choppy,9.5,0.53,11.5,92,1,5.4,11.0,3.4,0,2.9,2.5,6.1,7.1,7.9,-30.9,0,0
TRD035371,23,2.9,12400.0,1,etf,bear,8.5,4.8,5.1,6,1,6.8,7.5,6.1,1,6.9,4.4,6.9,7.5,10.0,-26.4,0,0
TRD035372,29,1.1,1130.0,8,options,bear,17.4,1.36,3.1,35,0,4.5,9.7,2.9,0,3.0,4.0,2.6,5.4,8.3,-40.0,0,1
TRD035373,34,0.2,2430.0,23,crypto,choppy,2.5,0.49,26.4,17,0,8.5,15.6,4.7,0,2.5,5.0,8.6,4.3,10.0,-40.0,0,1
TRD035374,37,4.1,3550.0,25,futures,bull,26.6,5.71,4.0,82,0,7.2,7.8,4.2,1,5.7,5.2,3.7,8.3,7.1,-40.0,0,1
TRD035375,44,3.2,2450.0,18,forex,choppy,7.8,1.49,6.5,31,1,3.5,4.8,0.2,2,1.6,5.2,8.4,5.8,10.0,17.6,1,0
TRD035376,39,0.8,4630.0,44,options,bull,16.5,3.98,5.3,11,1,5.2,9.9,4.3,0,6.0,6.0,2.7,6.3,5.4,-40.0,0,1
TRD035377,38,1.3,2670.0,7,crypto,bear,3.9,2.9,1.7,77,1,6.0,10.9,0.9,1,2.9,8.5,5.2,1.7,6.4,-5.9,0,0
TRD035378,41,2.3,3320.0,32,forex,bear,3.6,3.92,15.7,10,1,11.3,26.6,4.9,0,3.3,4.6,5.7,9.6,8.9,-40.0,0,1
TRD035379,40,1.6,1550.0,5,crypto,choppy,1.7,1.22,7.2,22,1,4.3,8.0,2.4,0,2.0,8.3,5.8,8.5,10.0,-6.1,0,0
TRD035380,26,2.2,16160.0,13,crypto,choppy,6.4,2.53,13.4,30,1,7.9,16.8,0.0,1,6.8,3.2,3.6,4.6,6.9,-40.0,0,1
TRD035381,41,1.5,6440.0,15,crypto,bull,7.5,0.58,1.5,25,1,0.2,0.4,3.1,0,5.4,8.8,4.7,10.0,7.0,11.5,1,0
TRD035382,51,8.8,730.0,5,etf,bear,15.7,0.94,1.0,25,1,0.5,0.9,5.0,1,4.6,6.5,4.7,7.5,7.2,-40.0,0,1
TRD035383,37,1.6,16800.0,4,futures,choppy,4.5,3.29,19.2,41,0,5.5,10.2,0.1,0,1.6,1.5,7.7,5.8,10.0,11.7,1,0
TRD035384,32,0.9,5280.0,21,stocks,bull,16.4,0.78,1.0,57,1,5.0,10.4,4.3,0,5.1,9.0,5.9,7.1,6.3,-21.2,0,0
TRD035385,44,4.1,3900.0,7,crypto,bear,15.1,1.62,2.3,59,0,0.2,0.3,2.5,1,5.6,4.4,8.2,8.7,10.0,-40.0,0,1
TRD035386,41,1.0,1230.0,17,crypto,bull,7.1,2.81,15.2,42,0,2.2,4.9,1.3,0,6.1,1.7,4.5,9.3,9.6,-40.0,0,1
TRD035387,18,0.4,12180.0,11,stocks,bull,2.8,1.26,4.8,50,0,4.9,7.6,5.4,2,7.1,3.1,6.6,6.4,8.4,-18.1,0,0
TRD035388,23,1.3,6710.0,16,options,choppy,10.9,2.29,4.9,69,1,3.0,4.2,5.5,0,6.7,5.7,2.3,8.5,4.2,-40.0,0,1
TRD035389,47,0.6,2770.0,50,crypto,bear,16.6,0.93,5.9,31,1,0.4,0.7,4.5,0,4.8,10.0,9.0,9.8,7.9,-16.3,0,0
TRD035390,27,2.0,7060.0,7,etf,choppy,12.6,2.62,1.3,15,1,5.2,9.3,1.0,0,3.8,4.2,3.5,6.6,5.3,8.2,1,0
TRD035391,33,1.4,5460.0,40,options,choppy,18.7,1.88,15.7,19,1,4.0,5.6,2.4,0,6.4,9.0,8.6,7.6,10.0,-40.0,0,1
TRD035392,41,0.8,2910.0,8,stocks,choppy,6.1,1.06,1.0,54,0,10.6,15.1,2.6,0,6.8,2.6,3.6,6.7,6.2,-40.0,0,1
TRD035393,22,3.5,6380.0,11,crypto,choppy,2.7,3.07,11.7,31,1,4.6,6.7,4.3,1,6.3,2.0,7.8,5.1,10.0,-2.5,0,0
TRD035394,39,5.0,16470.0,32,etf,bull,19.4,0.37,2.5,14,1,2.7,6.6,3.8,2,7.2,10.0,7.4,8.7,6.8,-5.8,0,0
TRD035395,40,0.6,4560.0,16,stocks,choppy,8.9,0.34,2.7,8,0,6.4,15.3,4.1,1,8.9,5.3,5.9,8.0,8.7,-40.0,0,1
TRD035396,42,2.4,4160.0,20,forex,bear,1.3,0.97,10.5,39,1,5.2,8.8,0.9,0,7.7,2.8,0.5,5.4,6.8,-14.5,0,0
TRD035397,30,1.6,11610.0,11,crypto,bear,1.9,1.66,5.2,75,1,5.2,7.3,5.5,0,5.5,7.3,3.1,6.1,1.6,-40.0,0,1
TRD035398,42,6.1,3940.0,11,stocks,choppy,8.1,2.14,1.9,31,1,4.3,10.8,1.4,0,2.7,0.0,0.8,4.8,4.9,-40.0,0,1
TRD035399,42,4.2,12390.0,8,forex,choppy,27.9,1.89,3.7,13,1,4.4,11.2,3.6,2,4.0,7.1,10.0,10.0,8.6,-12.6,0,0
TRD035400,48,1.1,39530.0,8,options,bear,10.4,1.7,9.4,23,0,8.0,18.6,0.0,0,5.1,4.9,3.7,4.7,2.4,-5.0,0,0
TRD035401,37,3.1,2050.0,11,crypto,bear,1.4,2.02,13.3,14,0,2.0,4.0,2.8,0,5.5,5.9,2.8,7.2,10.0,-40.0,0,1
TRD035402,35,2.9,2750.0,3,options,choppy,13.3,7.81,11.5,8,0,9.2,11.6,4.7,0,0.7,6.5,5.0,6.7,10.0,-40.0,0,1
TRD035403,37,1.0,37680.0,10,crypto,choppy,12.8,0.56,4.3,10,0,2.7,5.7,6.6,1,7.0,0.0,8.4,8.3,8.5,3.2,1,0
TRD035404,47,1.3,18360.0,13,stocks,bear,12.0,1.14,3.8,8,0,16.9,20.1,3.2,0,0.0,9.5,4.3,5.7,7.0,31.4,1,0
TRD035405,27,0.7,6300.0,27,stocks,bull,2.0,0.3,2.0,28,0,8.8,19.4,6.7,1,3.8,4.0,5.0,5.4,10.0,-5.3,0,0
TRD035406,41,1.3,3710.0,36,etf,bull,6.6,2.57,1.3,10,0,10.5,18.4,6.7,0,2.1,7.4,5.6,6.5,6.3,-12.2,0,0
TRD035407,47,0.0,60730.0,30,forex,bull,10.0,1.61,2.6,99,0,14.3,20.4,4.2,2,5.5,1.7,5.2,7.9,10.0,-12.7,0,0
TRD035408,37,1.5,1710.0,21,stocks,bull,2.8,3.44,1.8,25,1,8.6,11.4,2.5,1,5.3,4.0,4.0,4.7,6.1,-40.0,0,1
TRD035409,26,4.3,13680.0,14,crypto,choppy,11.0,0.1,10.3,5,1,11.0,13.8,2.0,1,8.8,4.2,6.3,6.3,10.0,-9.0,0,0
TRD035410,44,0.5,2740.0,7,stocks,choppy,7.2,1.01,1.0,11,0,6.6,10.4,5.5,0,5.6,9.1,4.0,4.2,7.9,-7.0,0,0
TRD035411,42,1.5,6130.0,21,futures,bear,24.1,1.67,1.9,19,1,2.0,3.5,7.1,1,6.9,5.7,8.9,8.5,10.0,-40.0,0,1
TRD035412,39,0.3,2020.0,11,forex,choppy,1.4,0.92,2.0,61,1,3.7,3.9,5.7,2,10.0,6.3,6.5,6.4,8.0,-40.0,0,1
TRD035413,34,4.0,7830.0,21,forex,bear,16.0,2.08,12.6,28,1,7.0,8.9,6.3,0,10.0,1.2,5.3,5.9,5.2,-40.0,0,1
TRD035414,37,5.0,3720.0,14,forex,choppy,23.5,1.97,3.6,14,1,3.5,7.4,1.8,1,2.8,0.7,7.9,2.4,9.6,-5.8,0,0
TRD035415,35,3.2,4940.0,7,stocks,bear,4.6,4.0,1.0,27,0,8.5,9.2,6.0,0,3.9,3.3,3.6,5.4,5.7,-40.0,0,1
TRD035416,35,4.5,4940.0,10,crypto,bull,9.2,6.34,5.8,38,0,2.5,2.8,8.1,1,9.2,3.3,5.3,6.3,6.8,-40.0,0,1
TRD035417,30,3.1,9200.0,2,etf,bull,9.4,1.78,1.0,60,0,4.8,5.3,7.7,0,6.6,2.1,3.5,3.3,6.2,-6.6,0,0
TRD035418,44,1.4,1150.0,10,etf,choppy,10.0,3.19,5.7,48,0,5.8,15.0,5.9,2,4.0,1.1,9.8,7.9,10.0,-18.9,0,0
TRD035419,43,1.9,6530.0,1,futures,bear,28.9,0.85,14.2,33,1,9.5,13.6,5.1,0,2.4,3.3,6.0,8.4,9.3,-24.3,0,0
TRD035420,39,1.1,3800.0,7,stocks,choppy,16.0,2.4,2.1,31,0,13.0,30.5,4.4,0,6.2,4.3,3.3,5.4,7.7,-8.4,0,0
TRD035421,32,1.6,4650.0,44,stocks,bull,7.4,4.55,2.3,49,1,2.0,2.7,8.2,0,3.5,5.2,6.7,6.2,7.1,-40.0,0,1
TRD035422,33,5.6,4400.0,37,forex,bear,21.5,6.47,14.0,20,1,8.6,14.2,6.0,1,2.5,4.1,4.6,9.7,8.8,-40.0,0,1
TRD035423,18,2.6,2770.0,44,crypto,bear,17.5,1.21,1.6,12,1,5.3,12.8,9.4,0,1.5,5.5,4.8,6.5,10.0,-4.7,0,0
TRD035424,48,2.4,8670.0,23,forex,choppy,17.6,0.31,6.7,68,0,32.6,48.4,0.4,1,5.7,6.0,4.5,8.4,10.0,-20.9,0,0
TRD035425,42,0.3,9930.0,19,crypto,bear,1.6,1.68,11.8,28,1,7.6,13.7,2.9,2,0.5,4.2,3.1,9.5,4.5,-23.7,0,0
TRD035426,51,2.5,2330.0,19,etf,bull,20.8,3.91,1.9,83,0,1.6,2.2,6.6,0,2.5,4.4,3.5,7.7,5.6,-40.0,0,1
TRD035427,18,1.3,3080.0,11,stocks,bull,26.6,0.5,3.6,26,0,0.4,0.9,3.6,1,6.5,8.3,7.8,10.0,7.4,-40.0,0,1
TRD035428,56,5.3,10620.0,15,crypto,bull,9.3,1.41,3.6,55,0,21.6,33.0,2.8,1,5.9,7.3,9.5,9.3,10.0,1.8,1,0
TRD035429,31,2.1,3970.0,10,crypto,bull,6.8,0.21,11.1,41,0,0.7,1.4,3.6,0,2.1,6.2,9.4,10.0,10.0,26.7,1,0
TRD035430,33,1.1,4000.0,8,options,bull,4.2,0.6,9.4,48,1,0.8,0.9,2.6,1,7.9,4.4,4.1,5.7,5.8,-40.0,0,1
TRD035431,35,0.2,42860.0,19,futures,choppy,6.7,1.04,11.5,24,0,2.8,6.0,6.1,0,7.7,3.3,6.8,3.4,8.9,-13.8,0,0
TRD035432,35,1.9,8390.0,7,forex,bear,8.8,1.94,2.0,39,1,2.9,6.2,6.9,1,7.9,2.1,0.6,5.2,7.6,2.3,1,0
TRD035433,27,3.2,4600.0,20,forex,choppy,16.7,4.25,2.7,23,0,33.8,82.2,6.5,0,5.8,7.3,7.0,8.0,8.6,-28.9,0,0
TRD035434,28,2.1,12600.0,7,options,bull,11.2,0.48,3.5,20,1,8.2,16.1,0.0,0,6.4,3.9,4.0,7.2,6.4,-25.9,0,0
TRD035435,31,6.8,8420.0,31,crypto,bull,15.0,0.42,18.9,26,1,13.0,28.2,4.8,0,3.3,5.2,5.8,6.8,10.0,2.9,1,0
TRD035436,51,2.7,7220.0,7,crypto,bull,7.5,1.05,12.0,54,1,9.4,16.6,5.9,0,3.9,0.3,5.8,4.3,10.0,-13.1,0,0
TRD035437,23,1.0,10690.0,21,crypto,bull,10.7,3.15,11.1,95,0,2.0,4.3,0.0,1,6.1,3.4,9.5,7.4,9.9,-40.0,0,1
TRD035438,32,3.7,7980.0,25,stocks,bear,13.8,0.7,1.1,22,0,6.5,11.2,3.5,0,8.1,2.3,7.5,6.3,9.5,-40.0,0,1
TRD035439,23,3.6,2270.0,9,forex,bull,9.1,2.55,2.9,4,0,6.9,11.2,4.2,0,3.6,1.4,2.2,6.9,4.3,-12.5,0,0
TRD035440,47,2.8,10260.0,16,futures,bull,13.8,4.85,2.8,50,1,2.3,5.4,3.2,0,4.1,4.9,10.0,4.3,10.0,5.4,1,0
TRD035441,35,2.2,2890.0,15,forex,bull,1.8,1.65,12.5,12,0,10.0,15.3,6.4,0,8.4,5.8,6.8,6.7,10.0,-40.0,0,1
TRD035442,50,0.6,410.0,9,options,choppy,6.2,1.96,2.6,55,0,6.1,6.2,5.2,0,5.2,5.7,2.7,7.7,2.4,-40.0,0,1
TRD035443,18,1.3,14650.0,30,forex,choppy,20.4,2.61,3.2,62,0,23.7,59.4,3.7,0,6.0,3.4,4.6,4.7,9.6,-40.0,0,1
TRD035444,29,3.1,1840.0,28,etf,bear,40.3,2.48,2.5,7,1,1.7,2.1,4.4,1,0.0,5.6,4.5,7.3,4.1,-40.0,0,1
TRD035445,32,4.2,10390.0,8,etf,choppy,7.7,4.01,1.4,42,0,6.1,10.9,5.3,0,2.7,5.1,6.2,8.0,8.2,-25.1,0,0
TRD035446,41,2.4,6100.0,8,crypto,choppy,20.2,2.02,9.3,18,1,1.4,3.5,7.1,0,3.0,6.6,4.1,7.3,4.7,7.5,1,0
TRD035447,32,1.8,4740.0,13,forex,bear,30.3,1.01,17.8,11,1,6.4,10.4,2.0,2,4.8,6.0,6.5,6.3,9.9,-40.0,0,1
TRD035448,26,4.8,5030.0,17,options,choppy,30.6,1.01,6.7,109,1,10.5,19.6,6.0,0,8.9,4.1,3.4,6.9,6.3,-40.0,0,1
TRD035449,19,1.0,8540.0,3,etf,bear,12.2,6.38,1.3,42,0,16.5,27.8,0.0,0,4.0,5.2,5.8,7.6,8.4,-40.0,0,1
TRD035450,28,3.2,2270.0,24,futures,bear,4.5,0.37,4.4,34,0,4.0,10.1,0.0,0,6.6,6.4,3.9,6.2,5.0,-40.0,0,1
TRD035451,31,1.4,9530.0,11,etf,bull,15.2,3.53,1.0,34,0,2.8,5.3,2.7,0,7.0,4.2,7.5,7.7,8.0,12.4,1,0
TRD035452,42,1.7,14070.0,13,options,choppy,9.7,5.44,17.8,26,1,6.9,17.0,8.5,1,4.8,5.8,7.2,7.6,6.7,-3.4,0,0
TRD035453,44,1.7,7080.0,7,futures,bear,5.6,1.65,13.2,54,1,4.4,6.5,3.0,2,4.7,2.1,7.7,8.3,10.0,4.1,1,0
TRD035454,38,2.2,9540.0,28,crypto,bear,14.8,0.88,7.3,24,1,5.1,6.2,6.3,0,5.4,4.1,5.1,5.9,6.2,43.7,1,0
TRD035455,18,4.7,32870.0,16,stocks,bull,10.4,1.28,1.0,67,1,8.2,20.9,5.6,1,7.1,4.9,0.5,6.9,4.8,-23.4,0,0
TRD035456,41,2.2,6230.0,14,options,bull,12.3,1.95,4.3,45,0,2.8,5.8,3.4,2,4.4,3.0,7.8,7.3,10.0,-9.3,0,0
TRD035457,45,7.2,4780.0,56,stocks,choppy,22.9,1.66,1.0,11,0,4.7,5.7,1.9,0,3.5,8.4,8.2,9.0,9.7,-40.0,0,1
TRD035458,26,0.8,2200.0,18,futures,bull,7.7,9.32,11.6,34,1,14.8,17.9,2.8,0,5.0,1.7,4.9,8.5,6.0,9.3,1,0
TRD035459,38,3.6,930.0,4,crypto,bull,15.0,0.77,7.4,59,0,3.3,5.6,3.6,0,5.4,5.0,6.4,1.6,8.1,0.3,1,0
TRD035460,28,2.2,8990.0,39,stocks,choppy,5.4,1.0,3.5,47,1,6.0,14.6,2.6,0,2.3,4.4,3.9,6.9,6.6,-40.0,0,1
TRD035461,52,1.9,2890.0,12,forex,bear,6.9,0.79,7.5,49,1,0.6,1.0,4.9,1,5.8,3.7,6.5,5.6,10.0,-2.9,0,0
TRD035462,24,2.8,4370.0,18,forex,bear,22.6,1.87,10.5,11,0,17.1,25.3,2.3,0,9.8,5.3,10.0,5.0,5.7,-40.0,0,1
TRD035463,26,1.0,3790.0,13,stocks,bear,5.5,0.24,1.0,15,1,3.4,6.9,3.5,2,1.7,2.7,1.6,7.5,7.4,24.9,1,0
TRD035464,42,1.1,11540.0,6,futures,bull,7.0,1.6,1.1,38,1,4.3,6.0,2.5,1,7.6,4.9,2.8,10.0,7.5,1.3,1,0
TRD035465,24,0.5,9620.0,100,etf,choppy,5.6,2.83,1.5,23,1,0.3,0.5,6.5,0,2.9,7.7,5.1,9.0,8.6,-6.1,0,0
TRD035466,64,3.5,930.0,5,stocks,choppy,1.6,2.2,1.0,20,1,3.8,8.1,3.6,1,3.6,3.7,4.0,8.5,1.5,-40.0,0,1
TRD035467,22,1.0,4830.0,10,crypto,bull,11.6,1.34,9.0,5,1,11.8,24.6,0.0,0,6.2,5.2,6.5,8.0,8.8,8.1,1,0
TRD035468,36,0.5,7740.0,20,futures,bull,10.3,2.13,7.2,5,1,3.0,6.8,5.1,1,4.1,4.8,7.7,7.3,9.3,-40.0,0,1
TRD035469,37,1.7,17850.0,7,options,bear,1.3,1.41,6.6,13,0,9.0,16.4,6.6,2,3.2,1.1,6.2,6.4,8.0,-41.9,0,0
TRD035470,34,5.7,2240.0,14,forex,choppy,4.0,1.04,5.9,29,1,9.4,16.6,2.4,2,3.7,6.7,2.9,9.0,1.8,-14.5,0,0
TRD035471,39,0.1,38010.0,12,stocks,bear,16.4,2.67,5.7,3,0,5.6,12.2,4.9,0,5.4,6.6,5.0,10.0,9.4,-11.8,0,0
TRD035472,51,5.8,2600.0,22,crypto,choppy,4.3,2.38,9.5,34,0,12.4,21.3,2.5,1,6.9,2.3,5.8,6.1,7.8,-40.0,0,1
TRD035473,35,0.3,3460.0,25,stocks,bull,14.2,3.37,1.0,35,0,15.4,29.1,5.6,2,5.3,2.9,10.0,6.4,10.0,-40.0,0,1
TRD035474,36,0.5,4330.0,29,futures,bull,11.2,0.28,9.2,24,1,4.8,9.2,1.8,0,5.2,4.7,4.9,5.7,4.7,-40.0,0,1
TRD035475,45,2.6,3440.0,7,stocks,bear,16.2,2.97,4.8,85,0,4.3,5.4,3.4,2,6.3,4.9,7.0,3.4,4.3,-40.0,0,1
TRD035476,41,4.8,93150.0,14,stocks,bear,12.6,1.78,2.8,58,0,14.3,18.6,0.1,2,4.2,6.1,7.3,6.6,7.6,7.2,1,0
TRD035477,44,2.1,1370.0,25,forex,bull,8.0,2.39,1.9,82,0,3.3,6.9,6.3,1,6.2,4.6,5.0,10.0,6.0,-40.0,0,1
TRD035478,44,0.8,2500.0,8,futures,bear,0.5,2.43,8.1,30,1,2.9,5.7,1.3,1,7.6,6.9,2.3,6.7,6.6,-40.0,0,1
TRD035479,33,0.6,4620.0,21,options,bull,6.3,0.75,1.0,7,1,2.7,6.6,2.9,2,4.7,4.5,5.9,7.2,6.8,-31.1,0,0
TRD035480,40,4.1,8320.0,7,futures,choppy,20.5,2.91,8.6,6,0,7.3,14.5,3.1,0,5.9,10.0,1.7,8.4,4.5,-40.0,0,1
TRD035481,18,2.3,4780.0,14,options,choppy,13.7,3.74,7.1,51,0,2.8,7.1,2.5,0,2.2,6.6,7.2,7.3,7.4,-8.8,0,0
TRD035482,20,0.5,4150.0,11,stocks,choppy,30.5,3.38,6.7,33,1,19.2,27.6,4.4,0,1.7,6.1,8.3,9.7,6.1,-19.8,0,0
TRD035483,23,1.6,1680.0,4,stocks,bull,6.4,1.73,1.0,32,1,2.2,4.5,2.6,1,4.7,1.8,8.1,10.0,10.0,-45.7,0,0
TRD035484,42,1.2,2570.0,16,stocks,bull,2.0,2.39,1.0,47,0,3.2,7.2,4.8,0,8.9,8.8,2.5,9.3,5.9,-19.1,0,0
TRD035485,26,0.4,3680.0,18,crypto,bull,23.7,0.95,12.0,13,0,8.7,22.2,1.3,0,1.6,4.1,5.3,7.9,7.9,-18.7,0,0
TRD035486,19,2.3,5840.0,31,stocks,choppy,9.6,1.17,4.2,25,0,1.9,3.7,3.3,1,2.4,4.3,3.1,4.4,4.4,22.8,1,0
TRD035487,29,2.4,2520.0,7,stocks,bear,5.1,1.85,4.6,8,0,15.3,26.2,5.5,0,3.9,7.1,3.4,7.8,4.1,-0.7,0,0
TRD035488,18,2.3,7430.0,8,stocks,choppy,12.0,2.09,1.5,38,1,5.6,10.2,10.0,2,4.4,4.7,2.1,7.3,5.4,-40.0,0,1
TRD035489,29,2.7,5680.0,3,stocks,choppy,25.0,0.28,1.0,12,1,11.1,17.4,6.0,0,2.1,8.0,8.5,9.3,8.1,-1.6,0,0
